index,current_price,make,model,year,title_status,mileage
1640,27000,ford,mustang,2020,clean vehicle,12748.0
1641,54500,ford,expedition,2019,clean vehicle,9865.0
1642,20600,ford,fusion,2020,clean vehicle,17858.0
1643,23500,ford,f-150,2019,clean vehicle,6711.0
1644,53000,ford,expedition,2019,clean vehicle,14939.0
1645,23600,ford,transit,2019,clean vehicle,15820.0
1646,33500,ford,wagon,2019,clean vehicle,6140.0
1647,24400,ford,edge,2019,clean vehicle,25552.0
1648,13000,ford,focus,2016,clean vehicle,54984.0
1649,48400,ford,max,2019,clean vehicle,24783.0
1650,26500,ford,door,2014,clean vehicle,148442.0
1651,46200,ford,max,2019,clean vehicle,34191.0
1652,9300,ford,door,2013,clean vehicle,82072.0
1653,13500,ford,door,2012,clean vehicle,104559.0
1654,27600,ford,edge,2019,clean vehicle,13265.0
1655,7400,ford,door,2013,clean vehicle,133314.0
1656,26500,ford,edge,2019,clean vehicle,22458.0
1657,26000,ford,door,2013,clean vehicle,70106.0
1658,24500,ford,edge,2019,clean vehicle,23712.0
1659,2100,ford,door,2012,clean vehicle,101848.0
1660,16700,ford,ecosport,2019,clean vehicle,14994.0
1661,17500,ford,edge,2015,clean vehicle,59726.0
1662,17000,ford,escape,2019,clean vehicle,16448.0
1663,22500,ford,door,2015,clean vehicle,28801.0
1664,34500,ford,f-150,2019,clean vehicle,28938.0
1665,16600,ford,ecosport,2019,clean vehicle,19022.0
1666,7500,ford,door,2014,clean vehicle,93832.0
1667,34500,ford,f-150,2019,clean vehicle,25046.0
1668,25000,ford,edge,2019,clean vehicle,22318.0
1669,36000,ford,f-150,2019,clean vehicle,17301.0
1670,23700,ford,edge,2019,clean vehicle,27413.0
1671,28600,ford,explorer,2019,clean vehicle,39733.0
1672,23500,ford,door,2013,clean vehicle,74195.0
1673,25300,ford,explorer,2019,clean vehicle,44383.0
1674,24900,ford,flex,2019,clean vehicle,19151.0
1675,20300,ford,f-750,2012,clean vehicle,188394.0
1676,23400,ford,fusion,2020,clean vehicle,2452.0
1677,14600,ford,fusion,2019,clean vehicle,36252.0
1678,25500,ford,f-150,2019,clean vehicle,27136.0
1679,14700,ford,fusion,2019,clean vehicle,35951.0
1680,33700,ford,f-150,2019,clean vehicle,35221.0
1681,33400,ford,f-150,2019,clean vehicle,33808.0
1682,34000,ford,f-150,2019,clean vehicle,32022.0
1683,17500,ford,fusion,2019,clean vehicle,34173.0
1684,14100,ford,fusion,2019,clean vehicle,24272.0
1685,30000,ford,f-150,2019,clean vehicle,19055.0
1686,16500,ford,fusion,2019,clean vehicle,34822.0
1687,30600,ford,f-150,2019,clean vehicle,15422.0
1688,12800,ford,ecosport,2019,clean vehicle,24765.0
1689,26000,ford,wagon,2019,clean vehicle,23019.0
1690,46000,ford,max,2019,clean vehicle,38243.0
1691,28500,ford,ranger,2019,clean vehicle,16509.0
1692,24300,ford,edge,2019,clean vehicle,18762.0
1693,29000,ford,explorer,2019,clean vehicle,28854.0
1694,15300,ford,escape,2019,clean vehicle,17392.0
1695,27900,ford,mustang,2019,clean vehicle,13558.0
1696,24700,ford,edge,2019,clean vehicle,27082.0
1697,14400,ford,escape,2019,clean vehicle,17510.0
1698,15000,ford,ecosport,2019,clean vehicle,24662.0
1699,17200,ford,door,2014,clean vehicle,96076.0
1700,12800,ford,ecosport,2019,clean vehicle,22858.0
1701,46900,ford,explorer,2020,clean vehicle,740.0
1702,2800,ford,door,2013,clean vehicle,110748.0
1703,16200,ford,escape,2019,clean vehicle,25090.0
1704,25200,ford,escape,2020,clean vehicle,7.0
1705,34800,ford,max,2019,clean vehicle,34277.0
1706,52000,ford,srw,2019,clean vehicle,34527.0
1707,26000,ford,door,2017,clean vehicle,99923.0
1708,40600,ford,expedition,2019,clean vehicle,39170.0
1709,55000,ford,srw,2019,clean vehicle,16569.0
1710,5000,ford,door,2015,clean vehicle,80612.0
1711,36400,ford,max,2019,clean vehicle,36616.0
1712,7500,ford,door,2015,clean vehicle,92165.0
1713,14700,ford,escape,2019,clean vehicle,44778.0
1714,43900,ford,explorer,2020,clean vehicle,2089.0
1715,6400,ford,door,2013,clean vehicle,91652.0
1716,41100,ford,expedition,2019,clean vehicle,35801.0
1717,23000,ford,door,2013,clean vehicle,88781.0
1718,13900,ford,escape,2019,clean vehicle,36978.0
1719,19000,ford,door,2012,clean vehicle,189776.0
1720,34800,ford,max,2019,clean vehicle,35233.0
1721,22000,ford,door,2012,clean vehicle,151641.0
1722,16300,ford,escape,2019,clean vehicle,37044.0
1723,18800,ford,escape,2019,clean vehicle,15835.0
1724,13000,ford,cab,2012,clean vehicle,201187.0
1725,40900,ford,max,2019,clean vehicle,41928.0
1726,47000,ford,expedition,2019,clean vehicle,37059.0
1727,12800,ford,door,2017,clean vehicle,33763.0
1728,25500,ford,explorer,2019,clean vehicle,29850.0
1729,17800,ford,escape,2019,clean vehicle,26675.0
1730,25700,ford,f-150,2019,clean vehicle,17828.0
1731,17200,ford,escape,2019,clean vehicle,29632.0
1732,35000,ford,srw,2019,clean vehicle,11544.0
1733,28800,ford,f-150,2019,clean vehicle,21976.0
1734,39200,ford,max,2019,clean vehicle,43617.0
1735,13600,ford,escape,2019,clean vehicle,49254.0
1736,24200,ford,f-150,2019,clean vehicle,51589.0
1737,46900,ford,max,2019,clean vehicle,41399.0
1738,26500,ford,f-150,2019,clean vehicle,11734.0
1739,24700,ford,explorer,2019,clean vehicle,41628.0
1740,12600,ford,focus,2017,clean vehicle,15075.0
1741,31800,ford,f-150,2019,clean vehicle,26591.0
1742,24500,ford,f-150,2019,clean vehicle,22906.0
1743,26000,ford,f-150,2019,clean vehicle,33462.0
1744,21000,ford,f-150,2017,clean vehicle,32747.0
1745,22500,ford,f-150,2019,clean vehicle,33717.0
1746,7700,ford,door,2017,clean vehicle,85218.0
1747,23100,ford,f-150,2019,clean vehicle,23512.0
1748,9200,ford,door,2017,clean vehicle,57853.0
1749,19600,ford,mustang,2019,clean vehicle,33324.0
1750,11700,ford,door,2016,clean vehicle,23803.0
1751,27300,ford,mustang,2019,clean vehicle,31260.0
1752,14300,ford,edge,2016,clean vehicle,69428.0
1753,23600,ford,transit,2019,clean vehicle,15755.0
1754,6200,ford,door,2016,clean vehicle,90946.0
1755,22400,ford,wagon,2019,clean vehicle,51370.0
1756,5700,ford,door,2016,clean vehicle,99941.0
1757,23600,ford,transit,2019,clean vehicle,15456.0
1758,4600,ford,door,2016,clean vehicle,141603.0
1759,37500,ford,srw,2019,clean vehicle,2382.0
1760,10700,ford,van,2016,clean vehicle,99544.0
1761,31900,ford,srw,2019,clean vehicle,21546.0
1762,31600,ford,mustang,2019,clean vehicle,16293.0
1763,12600,ford,escape,2018,clean vehicle,40375.0
1764,5300,ford,door,2013,clean vehicle,143191.0
1765,3900,ford,fiesta,2018,clean vehicle,363.0
1766,13000,ford,edge,2015,clean vehicle,59656.0
1767,11800,ford,ecosport,2018,clean vehicle,37878.0
1768,24600,ford,edge,2019,clean vehicle,20628.0
1769,14500,ford,door,2014,clean vehicle,71205.0
1770,24300,ford,explorer,2018,clean vehicle,26186.0
1771,12300,ford,fusion,2018,clean vehicle,38157.0
1772,14800,ford,door,2016,clean vehicle,30325.0
1773,17100,ford,mustang,2018,clean vehicle,31561.0
1774,6800,ford,door,2016,clean vehicle,66655.0
1775,20300,ford,explorer,2018,clean vehicle,19029.0
1776,26300,ford,f-150,2018,clean vehicle,11739.0
1777,22500,ford,door,2016,clean vehicle,50423.0
1778,41200,ford,srw,2019,clean vehicle,25638.0
1779,20400,ford,door,2017,clean vehicle,59798.0
1780,49900,ford,drw,2019,clean vehicle,5035.0
1781,12100,ford,escape,2017,clean vehicle,32284.0
1782,24000,ford,door,2016,clean vehicle,40371.0
1783,9500,ford,escape,2017,clean vehicle,107569.0
1784,9000,ford,door,2017,clean vehicle,96451.0
1785,9800,ford,escape,2017,clean vehicle,94851.0
1786,7800,ford,door,2017,clean vehicle,108727.0
1787,17200,ford,f-150,2017,clean vehicle,91979.0
1788,18800,ford,explorer,2017,clean vehicle,76258.0
1789,9800,ford,door,2014,clean vehicle,147574.0
1790,7000,ford,door,2013,clean vehicle,104764.0
1791,44000,ford,max,2019,clean vehicle,16934.0
1792,23400,ford,transit,2019,clean vehicle,13822.0
1793,30700,ford,transit,2019,clean vehicle,5250.0
1794,15600,ford,escape,2019,clean vehicle,33451.0
1795,22600,ford,f-150,2019,clean vehicle,14291.0
1796,22900,ford,f-150,2019,clean vehicle,16725.0
1797,22800,ford,f-150,2019,clean vehicle,13002.0
1798,22700,ford,f-150,2019,clean vehicle,18902.0
1799,23000,ford,f-150,2019,clean vehicle,9732.0
1800,22700,ford,f-150,2019,clean vehicle,18947.0
1801,23000,ford,f-150,2019,clean vehicle,8402.0
1802,34400,ford,f-150,2019,clean vehicle,17450.0
1803,36500,ford,srw,2016,clean vehicle,53986.0
1804,23100,ford,f-150,2019,clean vehicle,15848.0
1805,23300,ford,f-150,2019,clean vehicle,10770.0
1806,22600,ford,f-150,2019,clean vehicle,14587.0
1807,4500,ford,door,2016,clean vehicle,98625.0
1808,23000,ford,f-150,2019,clean vehicle,10916.0
1809,8000,ford,door,2014,clean vehicle,107173.0
1810,11500,ford,fiesta,2019,clean vehicle,10134.0
1811,9400,ford,door,2017,clean vehicle,43056.0
1812,23000,ford,f-150,2019,clean vehicle,10655.0
1813,2800,ford,door,2012,clean vehicle,173601.0
1814,22600,ford,transit,2019,clean vehicle,14231.0
1815,23000,ford,transit,2019,clean vehicle,8985.0
1816,5200,ford,door,2016,clean vehicle,84338.0
1817,19200,ford,door,2017,clean vehicle,104290.0
1818,10100,ford,door,2017,clean vehicle,45592.0
1819,6200,ford,door,2015,clean vehicle,103960.0
1820,14000,ford,explorer,2016,clean vehicle,110333.0
1821,5000,ford,door,2015,clean vehicle,138516.0
1822,9200,ford,door,2016,clean vehicle,49094.0
1823,14700,ford,door,2016,clean vehicle,97526.0
1824,3000,ford,door,2014,clean vehicle,87420.0
1825,30200,ford,door,2015,clean vehicle,67052.0
1826,3800,ford,door,2013,clean vehicle,58913.0
1827,3200,ford,door,2013,clean vehicle,999999.0
1828,21500,ford,van,2015,clean vehicle,14482.0
1829,4900,ford,door,2016,clean vehicle,57084.0
1830,23000,ford,expedition,2017,clean vehicle,90251.0
1831,11200,ford,door,2014,clean vehicle,97320.0
1832,10400,ford,door,2014,clean vehicle,80652.0
1833,13200,ford,door,2014,clean vehicle,99816.0
1834,5200,ford,door,2013,clean vehicle,115429.0
1835,10500,ford,door,2015,clean vehicle,85549.0
1836,11900,ford,bus,2013,clean vehicle,83030.0
1837,21200,ford,door,2014,clean vehicle,130168.0
1838,23500,ford,door,2013,clean vehicle,80090.0
1839,4700,ford,door,2013,clean vehicle,118593.0
1840,11100,ford,door,2014,clean vehicle,143704.0
1841,22000,ford,door,2015,clean vehicle,53507.0
1842,14000,ford,door,2013,clean vehicle,48408.0
1843,9200,ford,door,2013,clean vehicle,109672.0
1844,23300,ford,edge,2019,clean vehicle,28549.0
1845,21700,ford,door,2012,clean vehicle,114500.0
1846,11200,ford,door,2012,clean vehicle,67140.0
1847,11300,ford,escape,2018,clean vehicle,42168.0
1849,10900,ford,focus,2018,clean vehicle,52240.0
1850,42300,ford,max,2019,clean vehicle,34874.0
1852,43400,ford,max,2019,clean vehicle,37355.0
1854,15900,ford,escape,2019,clean vehicle,26040.0
1855,42500,ford,max,2019,clean vehicle,36638.0
1857,24700,ford,edge,2019,clean vehicle,31794.0
1859,49000,ford,expedition,2019,clean vehicle,22013.0
1860,29000,ford,door,2017,clean vehicle,42291.0
1861,16800,ford,escape,2019,clean vehicle,13155.0
1862,51000,ford,max,2019,clean vehicle,24869.0
1863,16500,ford,escape,2019,clean vehicle,18454.0
1865,27900,ford,explorer,2019,clean vehicle,28922.0
1866,23700,ford,edge,2019,clean vehicle,23534.0
1868,45600,ford,max,2019,clean vehicle,35646.0
1870,15600,ford,escape,2019,clean vehicle,28669.0
1871,25000,ford,explorer,2017,clean vehicle,32454.0
1872,28500,ford,explorer,2019,clean vehicle,21800.0
1874,19990,ford,doors,2016,clean vehicle,23796.0
1875,34400,ford,max,2019,clean vehicle,42506.0
1876,30999,ford,doors,2016,clean vehicle,6249.0
1877,41000,ford,expedition,2019,clean vehicle,47496.0
1878,27999,ford,doors,2016,clean vehicle,10700.0
1879,42000,ford,expedition,2019,clean vehicle,39604.0
1881,29795,ford,doors,2016,clean vehicle,7275.0
1882,24700,ford,edge,2019,clean vehicle,8806.0
1883,13995,ford,doors,2016,clean vehicle,105115.0
1884,2900,ford,door,2015,clean vehicle,57340.0
1885,35400,ford,max,2019,clean vehicle,36167.0
1886,24549,ford,doors,2016,clean vehicle,44941.0
1887,8900,ford,door,2014,clean vehicle,53102.0
1888,15800,ford,escape,2019,clean vehicle,26637.0
1889,18500,ford,doors,2016,clean vehicle,45814.0
1890,32000,ford,f-150,2019,clean vehicle,17310.0
1891,28300,ford,explorer,2019,clean vehicle,24116.0
1893,24970,ford,doors,2016,clean vehicle,49882.0
1894,13800,ford,fusion,2019,clean vehicle,38964.0
1895,2580,ford,door,2012,clean vehicle,102705.0
1896,59975,ford,f-150,2019,clean vehicle,71.0
1898,28990,ford,doors,2016,clean vehicle,15825.0
1899,50000,ford,max,2019,clean vehicle,29499.0
1900,33800,ford,door,2014,clean vehicle,100255.0
1901,59975,ford,f-150,2019,clean vehicle,174.0
1903,46999,ford,doors,2016,clean vehicle,16956.0
1904,16700,ford,fusion,2019,clean vehicle,36896.0
1905,34700,ford,door,2013,clean vehicle,77281.0
1906,28900,ford,f-150,2019,clean vehicle,24795.0
1907,30800,ford,doors,2016,clean vehicle,16771.0
1908,27100,ford,f-150,2019,clean vehicle,28692.0
1909,13388,ford,door,2012,clean vehicle,113821.0
1910,26000,ford,f-150,2019,clean vehicle,19793.0
1911,17900,ford,doors,2016,clean vehicle,27940.0
1912,23400,ford,flex,2019,clean vehicle,24987.0
1913,29800,ford,mustang,2016,clean vehicle,18367.0
1914,23700,ford,flex,2019,clean vehicle,14109.0
1916,33995,ford,doors,2016,clean vehicle,27369.0
1917,23500,ford,flex,2019,clean vehicle,30208.0
1918,32500,ford,explorer,2019,clean vehicle,24024.0
1920,39000,ford,f-150,2019,clean vehicle,8404.0
1921,11000,ford,focus,2018,clean vehicle,8884.0
1922,32500,ford,explorer,2019,clean vehicle,24126.0
1924,26900,ford,f-150,2019,clean vehicle,31713.0
1925,11200,ford,edge,2016,clean vehicle,109996.0
1926,21000,ford,doors,2018,clean vehicle,6821.0
1927,32000,ford,f-150,2019,clean vehicle,17867.0
1928,7300,ford,door,2016,clean vehicle,110253.0
1929,12800,ford,escape,2018,clean vehicle,39364.0
1930,24190,ford,doors,2018,clean vehicle,4018.0
1931,29100,ford,f-150,2019,clean vehicle,21054.0
1932,29000,ford,door,2017,clean vehicle,48309.0
1933,17300,ford,door,2016,clean vehicle,68666.0
1934,19888,ford,doors,2018,clean vehicle,34071.0
1935,31000,ford,f-150,2019,clean vehicle,13600.0
1936,37200,ford,door,2017,clean vehicle,44956.0
1937,8600,ford,door,2016,clean vehicle,72607.0
1938,24857,ford,doors,2018,clean vehicle,33815.0
1939,23500,ford,flex,2019,clean vehicle,31491.0
1940,26100,ford,f-150,2018,clean vehicle,32149.0
1941,10800,ford,hybrid,2016,clean vehicle,26654.0
1942,20995,ford,doors,2018,clean vehicle,36637.0
1943,29300,ford,f-150,2019,clean vehicle,17000.0
1944,33100,ford,f-150,2018,clean vehicle,15960.0
1945,13800,ford,door,2016,clean vehicle,40774.0
1946,19498,ford,doors,2018,clean vehicle,40338.0
1947,14900,ford,fusion,2019,clean vehicle,40505.0
1948,8700,ford,door,2016,clean vehicle,30735.0
1949,20600,ford,mustang,2019,clean vehicle,33965.0
1951,19995,ford,doors,2018,clean vehicle,42470.0
1952,14900,ford,fusion,2019,clean vehicle,40670.0
1953,19500,ford,door,2016,clean vehicle,41233.0
1954,24500,ford,wagon,2019,clean vehicle,13162.0
1955,15000,ford,fusion,2018,clean vehicle,38744.0
1956,26985,ford,doors,2018,clean vehicle,14023.0
1957,31000,ford,f-150,2019,clean vehicle,9741.0
1958,24300,ford,explorer,2017,clean vehicle,31017.0
1959,16800,ford,fusion,2019,clean vehicle,37786.0
1960,17200,ford,mustang,2018,clean vehicle,32415.0
1961,34995,ford,doors,2018,clean vehicle,10421.0
1962,24300,ford,wagon,2019,clean vehicle,29305.0
1963,26400,ford,explorer,2017,clean vehicle,51309.0
1964,16800,ford,fusion,2019,clean vehicle,38001.0
1965,15500,ford,escape,2018,clean vehicle,18849.0
1966,19440,ford,doors,2018,clean vehicle,43269.0
1967,16700,ford,fusion,2019,clean vehicle,36989.0
1968,29000,ford,door,2017,clean vehicle,29320.0
1969,16100,ford,hybrid,2019,clean vehicle,34244.0
1970,17200,ford,mustang,2018,clean vehicle,32938.0
1971,20950,ford,doors,2018,clean vehicle,40793.0
1972,46200,ford,door,2017,clean vehicle,94741.0
1973,29400,ford,mustang,2019,clean vehicle,25011.0
1975,32999,ford,doors,2018,clean vehicle,6881.0
1976,6600,ford,door,2014,clean vehicle,80423.0
1977,50200,ford,door,2017,clean vehicle,92405.0
1978,28300,ford,ranger,2019,clean vehicle,15436.0
1980,32999,ford,doors,2018,clean vehicle,16194.0
1981,12600,ford,door,2014,clean vehicle,48188.0
1982,5200,ford,focus,2017,clean vehicle,65164.0
1983,20500,ford,mustang,2019,clean vehicle,35930.0
1985,35999,ford,doors,2018,clean vehicle,13674.0
1986,41000,ford,srw,2019,clean vehicle,9235.0
1987,33100,ford,door,2017,clean vehicle,103002.0
1988,23500,ford,ranger,2019,clean vehicle,12836.0
1989,18799,ford,doors,2015,clean vehicle,137728.0
1990,33999,ford,doors,2018,clean vehicle,6921.0
1991,35000,ford,srw,2019,clean vehicle,14359.0
1992,26100,ford,wagon,2017,clean vehicle,58118.0
1993,15400,ford,fusion,2019,clean vehicle,31124.0
1994,25998,ford,doors,2015,clean vehicle,25734.0
1995,31831,ford,doors,2018,clean vehicle,14059.0
1996,40400,ford,srw,2019,clean vehicle,13472.0
1997,15400,ford,door,2013,clean vehicle,123983.0
1998,13500,ford,hybrid,2019,clean vehicle,35023.0
1999,25995,ford,doors,2015,clean vehicle,39509.0
2000,27990,ford,doors,2018,clean vehicle,4512.0
2001,23985,ford,doors,2015,clean vehicle,51884.0
2002,27995,ford,doors,2018,clean vehicle,4181.0
2003,13995,ford,doors,2015,clean vehicle,56703.0
2004,29988,ford,doors,2018,clean vehicle,4712.0
2005,12995,ford,doors,2015,clean vehicle,102800.0
2006,21687,ford,doors,2018,clean vehicle,7109.0
2007,25200,ford,door,2016,clean vehicle,100943.0
2008,29590,ford,doors,2015,clean vehicle,3915.0
2009,28999,ford,doors,2018,clean vehicle,15550.0
2010,13942,ford,doors,2015,clean vehicle,62542.0
2011,15300,ford,taurus,2018,clean vehicle,38370.0
2012,35400,ford,ranger,2020,clean vehicle,671.0
2013,32700,ford,door,2016,clean vehicle,61477.0
2014,13995,ford,doors,2015,clean vehicle,73891.0
2016,15800,ford,door,2012,clean vehicle,82564.0
2017,36000,ford,door,2016,clean vehicle,85649.0
2018,15495,ford,doors,2015,clean vehicle,48374.0
2019,21500,ford,door,2012,clean vehicle,11990.0
2020,7200,ford,door,2016,clean vehicle,64111.0
2021,17589,ford,doors,2015,clean vehicle,28771.0
2022,31700,ford,door,2015,clean vehicle,126708.0
2023,31790,ford,doors,2015,clean vehicle,27165.0
2024,18100,ford,van,2015,clean vehicle,106546.0
2025,14495,ford,doors,2015,clean vehicle,54778.0
2026,15000,ford,fusion,2020,clean vehicle,11729.0
2027,26400,ford,door,2015,clean vehicle,85197.0
2028,27990,ford,doors,2015,clean vehicle,19130.0
2029,19700,ford,expedition,2015,clean vehicle,72369.0
2030,15300,ford,doors,2015,clean vehicle,59646.0
2031,22000,ford,door,2014,clean vehicle,68418.0
2032,23999,ford,doors,2015,clean vehicle,8400.0
2033,16488,ford,doors,2015,clean vehicle,45084.0
2034,12784,ford,doors,2015,clean vehicle,67037.0
2035,23400,ford,doors,2015,clean vehicle,64135.0
2036,9705,ford,door,2017,clean vehicle,72377.0
2037,25999,ford,doors,2015,clean vehicle,39367.0
2038,34977,ford,doors,2015,clean vehicle,46540.0
2039,19000,ford,doors,2015,clean vehicle,40677.0
2040,15995,ford,doors,2015,clean vehicle,69438.0
2041,13487,ford,doors,2015,clean vehicle,96246.0
2042,18707,ford,doors,2015,clean vehicle,69719.0
2043,15290,ford,doors,2015,clean vehicle,75933.0
2044,15600,ford,doors,2015,clean vehicle,54325.0
2045,47000,ford,expedition,2019,clean vehicle,24902.0
2046,16080,ford,doors,2015,clean vehicle,31793.0
2047,50000,ford,max,2019,clean vehicle,16505.0
2048,15268,ford,doors,2015,clean vehicle,74361.0
2049,47500,ford,max,2019,clean vehicle,27868.0
2050,18497,ford,doors,2015,clean vehicle,34011.0
2051,10000,ford,escape,2019,clean vehicle,19993.0
2052,19995,ford,suv,2015,clean vehicle,48115.0
2053,49000,ford,max,2019,clean vehicle,22543.0
2054,17150,ford,doors,2015,clean vehicle,67091.0
2055,45000,ford,expedition,2019,clean vehicle,28790.0
2056,14295,ford,doors,2015,clean vehicle,59391.0
2057,49000,ford,max,2019,clean vehicle,18449.0
2058,16190,ford,doors,2015,clean vehicle,71824.0
2059,49000,ford,expedition,2019,clean vehicle,19304.0
2060,17899,ford,doors,2015,clean vehicle,39159.0
2061,26000,ford,flex,2019,clean vehicle,18708.0
2062,14000,ford,doors,2015,clean vehicle,79430.0
2063,15500,ford,flex,2019,clean vehicle,12393.0
2064,16888,ford,doors,2015,clean vehicle,56329.0
2065,28000,ford,f-150,2019,clean vehicle,12155.0
2066,8305,ford,door,2014,clean vehicle,63291.0
2067,21822,ford,doors,2015,clean vehicle,36041.0
2068,15500,ford,mustang,2019,clean vehicle,25810.0
2069,12500,ford,door,2015,clean vehicle,130388.0
2070,15995,ford,doors,2015,clean vehicle,23878.0
2071,16000,ford,transit,2019,clean vehicle,15460.0
2072,38200,ford,max,2018,clean vehicle,46710.0
2073,12995,ford,doors,2015,clean vehicle,65342.0
2074,14488,ford,doors,2015,clean vehicle,64061.0
2075,17500,ford,door,2016,clean vehicle,93164.0
2076,21995,ford,doors,2015,clean vehicle,35629.0
2077,8500,ford,connect,2015,clean vehicle,118483.0
2078,16593,ford,doors,2015,clean vehicle,71573.0
2079,13000,ford,door,2017,clean vehicle,33660.0
2080,14247,ford,doors,2015,clean vehicle,61168.0
2081,23500,ford,door,2017,clean vehicle,42241.0
2082,16999,ford,doors,2015,clean vehicle,21004.0
2083,25000,ford,door,2017,clean vehicle,45003.0
2084,20159,ford,doors,2015,clean vehicle,45278.0
2085,31000,ford,door,2017,clean vehicle,1.0
2086,22500,ford,edge,2018,clean vehicle,24747.0
2087,29500,ford,door,2017,clean vehicle,48707.0
2088,59900,ford,max,2020,clean vehicle,2162.0
2089,24000,ford,f-150,2017,clean vehicle,50874.0
2090,20500,ford,f-150,2017,clean vehicle,70727.0
2091,27200,ford,explorer,2019,clean vehicle,29382.0
2092,24900,ford,f-150,2018,clean vehicle,33194.0
2093,24500,ford,door,2017,clean vehicle,52084.0
2094,34000,ford,expedition,2018,clean vehicle,51122.0
2095,28000,ford,door,2017,clean vehicle,40286.0
2096,27000,ford,f-150,2017,clean vehicle,55420.0
2097,34000,ford,wagon,2018,clean vehicle,10282.0
2098,42500,ford,door,2017,clean vehicle,85278.0
2099,33000,ford,explorer,2018,clean vehicle,7258.0
2100,10200,ford,escape,2018,clean vehicle,93350.0
2101,25600,ford,explorer,2019,clean vehicle,37166.0
2102,16300,ford,f-150,2018,clean vehicle,69480.0
2103,26500,ford,door,2016,clean vehicle,34679.0
2104,36500,ford,f-150,2018,clean vehicle,24151.0
2105,25900,ford,explorer,2019,clean vehicle,32796.0
2106,22500,ford,door,2016,clean vehicle,67979.0
2107,29000,ford,f-150,2018,clean vehicle,18690.0
2109,10500,ford,door,2016,clean vehicle,54251.0
2110,32000,ford,f-150,2018,clean vehicle,32262.0
2111,27700,ford,f-650,2015,clean vehicle,92358.0
2112,4000,ford,door,2015,clean vehicle,90740.0
2113,38800,ford,f-150,2018,clean vehicle,35225.0
2114,26200,ford,f-650,2015,clean vehicle,129063.0
2115,19500,ford,wagon,2018,clean vehicle,49985.0
2116,11700,ford,escape,2015,clean vehicle,52340.0
2117,34000,ford,f-150,2018,clean vehicle,21406.0
2118,38600,ford,srw,2019,clean vehicle,16619.0
2119,21500,ford,door,2015,clean vehicle,41293.0
2120,38500,ford,f-150,2018,clean vehicle,37053.0
2121,38500,ford,f-150,2018,clean vehicle,34532.0
2122,12000,ford,taurus,2017,clean vehicle,13328.0
2123,30500,ford,f-150,2018,clean vehicle,56836.0
2124,11300,ford,door,2016,clean vehicle,48080.0
2125,29500,ford,f-150,2018,clean vehicle,12271.0
2126,16100,ford,expedition,2014,clean vehicle,97318.0
2127,32500,ford,f-150,2018,clean vehicle,12717.0
2128,29000,ford,mustang,2019,clean vehicle,12764.0
2129,30000,ford,f-150,2018,clean vehicle,19951.0
2130,26000,ford,explorer,2019,clean vehicle,32458.0
2131,26000,ford,f-150,2018,clean vehicle,21616.0
2132,18500,ford,escape,2019,clean vehicle,17755.0
2133,12000,ford,door,2017,clean vehicle,73846.0
2134,30000,ford,f-150,2018,clean vehicle,15771.0
2135,14700,ford,escape,2019,clean vehicle,29168.0
2136,25000,ford,door,2017,clean vehicle,159182.0
2137,26550,ford,f-150,2018,clean vehicle,15296.0
2138,27000,ford,explorer,2019,clean vehicle,30476.0
2139,34000,ford,door,2016,clean vehicle,131754.0
2140,27500,ford,f-150,2018,clean vehicle,26095.0
2141,25500,ford,f-150,2018,clean vehicle,22107.0
2142,13500,ford,ecosport,2019,clean vehicle,31207.0
2143,4000,ford,door,2015,clean vehicle,112810.0
2144,25700,ford,f-150,2018,clean vehicle,19058.0
2145,29000,ford,door,2015,clean vehicle,109137.0
2146,30500,ford,f-150,2018,clean vehicle,24058.0
2147,30000,ford,f-150,2018,clean vehicle,6967.0
2148,9000,ford,door,2014,clean vehicle,118340.0
2149,19000,ford,f-150,2018,clean vehicle,36145.0
2150,25800,ford,explorer,2019,clean vehicle,33942.0
2151,26500,ford,f-150,2018,clean vehicle,38868.0
2152,29300,ford,explorer,2019,clean vehicle,36190.0
2153,6300,ford,fiesta,2018,clean vehicle,37177.0
2154,25400,ford,explorer,2019,clean vehicle,39267.0
2155,26000,ford,f-150,2018,clean vehicle,33350.0
2156,7000,ford,focus,2017,clean vehicle,57889.0
2157,25900,ford,f-150,2018,clean vehicle,34081.0
2158,9700,ford,fiesta,2019,clean vehicle,26821.0
2159,27000,ford,f-150,2018,clean vehicle,40577.0
2160,9100,ford,fiesta,2019,clean vehicle,52355.0
2161,28000,ford,f-150,2018,clean vehicle,30620.0
2162,25700,ford,flex,2019,clean vehicle,22019.0
2163,27500,ford,f-150,2018,clean vehicle,36742.0
2164,9400,ford,fiesta,2019,clean vehicle,32473.0
2165,25500,ford,f-150,2018,clean vehicle,43406.0
2166,20500,ford,flex,2019,clean vehicle,34696.0
2167,21500,ford,f-150,2018,clean vehicle,43519.0
2168,12800,ford,hybrid,2019,clean vehicle,37716.0
2169,23900,ford,f-150,2018,clean vehicle,41627.0
2170,9400,ford,fiesta,2019,clean vehicle,29986.0
2171,26900,ford,f-150,2018,clean vehicle,41496.0
2172,25500,ford,flex,2019,clean vehicle,20613.0
2173,27000,ford,f-150,2018,clean vehicle,33475.0
2174,9300,ford,fiesta,2019,clean vehicle,32305.0
2175,14400,ford,fusion,2018,clean vehicle,38148.0
2176,19000,ford,flex,2019,clean vehicle,39976.0
